img,buses,my_route_avg,my_route_buses,my_route_duration,gtfs_route_avg,gtfs_route_buses,gtfs_route_duration,no_bus_equal_trips,total_trips
3541.png,3,2190.814758895922,25,728.5027426160336,2114.759943706048,29,1562.4124472573842,54,100
3554.png,3,1481.997151090014,43,1628.8109704641354,1369.8755784106893,55,2696.5995780590715,41,100
356.png,3,2357.7341872362863,20,3776.3405063291143,2123.116854535864,45,2618.526371308017,44,100
3563.png,3,2083.9737140998595,47,2107.987552742615,2050.7155726793267,30,4509.9111814346,41,100
3577.png,3,2106.6062151898745,18,6289.506751054852,2136.965656540085,15,2898.787552742616,73,100
3579.png,3,1945.5122635021098,24,4324.699789029535,1910.8861669831228,23,2883.262025316456,65,100
3584.png,3,2205.5992297116736,31,1619.3947257383966,2059.587673839663,44,3321.1533755274263,49,100
3585.png,3,1721.7181733122375,20,4259.840506329114,1557.631722187062,44,2766.466877637131,55,100
3599.png,3,1602.1806011955,30,965.9409282700421,1590.5679416315056,35,727.5869198312237,57,100
369.png,3,1860.6542857594927,11,2018.8525316455696,1772.5243064345989,25,1933.8310126582278,71,100
402.png,3,2022.0811033755276,38,1801.4462025316457,2087.7147682841073,17,3742.187763713079,50,100
406.png,3,1844.5249915611819,30,3558.7481012658236,1820.6820017932496,30,2788.5130801687765,55,100
409.png,3,2163.251297327708,32,3856.2286919831226,2103.4494144866394,47,2699.847257383966,48,100
413.png,3,1854.2440122362864,17,5421.259493670886,1848.952448452883,11,4141.851687763713,78,100
424.png,3,1500.990021765119,38,1297.2789029535866,1537.493313220816,25,3427.0457805907167,58,100
441.png,3,1661.6732092475388,4,5754.79535864979,1600.3764770042194,21,2978.1265822784803,75,100
446.png,3,1560.573268846695,22,3900.9782700421943,1576.9023427215195,21,2126.472362869198,67,100
458.png,3,1611.2071896272857,10,3479.2073839662453,1626.1868856540086,12,1295.3464135021095,87,100
462.png,3,1947.2411702531638,18,6164.986919831223,1793.3863483122354,43,1656.7765822784816,54,100
463.png,3,2107.241317827004,52,4444.656962025318,2243.3227222222226,40,1516.2206751054848,47,100
467.png,3,1915.6592941631504,35,4146.903375527425,1809.401767827004,39,2048.0616033755273,47,100
47.png,3,3098.686542827005,45,2156.710337552742,3162.967663045008,10,14584.671308016874,55,100
496.png,3,2118.1035848101264,49,2907.15253164557,2305.3400230661045,29,4822.683122362869,44,100
50.png,3,2659.1087445147687,11,2058.738607594936,2537.6441434599155,25,5663.170253164558,67,100
500.png,3,816.1622513713079,69,1885.5607594936703,894.1750610759493,32,763.1208860759493,31,100
515.png,3,1139.5248623417726,45,1456.7462025316454,1168.496997714487,29,704.581434599156,54,100
536.png,3,2163.0884216947957,22,5095.499789029535,2104.881900527426,41,2886.794303797468,51,100
539.png,3,1918.3675887130812,44,4025.877215189874,1856.8489137834047,53,1643.3508438818565,41,100
542.png,3,1724.3470054852323,18,3452.9588607594933,1672.4496572081573,29,1411.4472573839662,62,100
543.png,3,2557.979658333334,0,5940.221308016877,2358.74406149789,42,4755.860337552743,58,100
553.png,3,1804.2398542897322,13,7079.788396624468,1643.914239240506,45,1631.7987341772155,55,100
564.png,3,1637.7357167721516,18,2017.6575949367095,1585.9812698312244,20,2923.8126582278474,65,100
568.png,3,1730.2598785161742,23,3414.3016877637124,1763.744660337553,33,924.1999999999997,62,100
569.png,3,1771.910662201126,22,1997.2852320675108,1700.9048780590724,31,2341.7183544303793,54,100
576.png,3,1726.9703900492264,8,805.5597046413502,1624.4084664556954,27,1652.1645569620248,67,100
579.png,3,1858.3382672292544,22,1662.068565400844,1739.1612241912799,34,1262.435654008439,60,100
581.png,3,1889.189609985936,8,6550.10147679325,1816.6555405766526,26,1195.8014767932489,74,100
607.png,3,1589.5760376230662,25,1561.0978902953586,1529.7168148734181,34,2061.7069620253164,64,100
608.png,3,1423.5112530590718,26,2107.663924050633,1389.7814926160336,32,868.653164556962,66,100
630.png,3,1650.5619190928264,11,5220.049999999998,1600.2369030942327,10,1212.897046413502,86,100
632.png,3,1769.197652039382,49,1613.4805907172995,1741.5637572081584,46,1521.6837552742616,49,100
635.png,3,1650.4939431434602,19,772.7006329113923,1595.8372140295357,38,1146.681012658228,60,100
649.png,3,1862.646245042194,9,3796.283122362868,1726.7452536216597,32,2500.1561181434604,65,100
677.png,3,1749.797622362869,34,688.6974683544304,1807.7982373066104,19,554.8042194092827,62,100
694.png,3,1828.0019097046418,21,899.6107594936709,1736.3874345991564,36,1777.564978902954,61,100
720.png,3,1611.7706066455708,41,2095.8455696202536,1499.2136413502114,45,1732.6430379746835,45,100
727.png,3,2267.417635021098,35,7312.776582278481,2291.4227585443045,15,4946.713924050633,60,100
737.png,3,2006.0375537623067,43,1687.6529535864975,1987.5043575949353,42,2612.951687763713,35,100
74.png,3,3380.8887617440214,17,1082.9067510548523,2796.6510234177204,34,5455.143037974684,55,100
741.png,3,2749.421541701828,71,1924.1440928270038,3074.9188313642753,46,5612.619198312237,29,100
758.png,3,1722.0740756329114,17,1937.3924050632909,1519.3197445147678,49,2227.7487341772157,51,100
765.png,3,2281.825540857946,23,1662.681434599156,2273.9309575949355,17,1502.7259493670886,72,100
778.png,3,2449.0084625879044,38,2152.6476793248944,2451.1948810126587,31,2777.6430379746844,48,100
785.png,3,2567.195926511955,23,760.0143459915613,2486.3709495077355,38,2461.922573839662,57,100
793.png,3,2500.7090786568206,23,1398.0324894514765,2373.22948649789,30,3896.185021097046,59,100
795.png,3,2447.8588956751046,24,1863.3061181434596,2464.310083790435,14,3340.14345991561,62,100
798.png,3,2670.3020060478198,10,1075.1945147679326,2589.4738596343173,25,3953.4179324894512,73,100
806.png,3,2671.090581575246,14,2356.3466244725732,2636.949808016877,27,2928.828270042195,62,100
810.png,3,2489.108283122364,16,2139.45970464135,2468.9063261603383,16,4259.298101265823,70,100
841.png,3,2408.1048785864987,15,654.2803797468355,2346.0112660689165,19,1075.5438818565403,70,100
868.png,3,2587.1631010900137,59,1456.6523206751056,2397.790079289733,61,3730.3371308016885,32,100
87.png,3,1740.1034459212387,28,1794.7590717299577,1641.3889441279885,41,2540.2105485232064,55,100
871.png,3,2524.406071413501,33,1564.5616033755275,2568.583111322081,31,2762.1685654008434,56,100
892.png,3,2445.523251160338,12,823.7023206751053,2400.1390258790443,22,1661.6862869198312,76,100
910.png,3,2731.7887178270053,10,1484.2873417721516,2560.794411533051,38,3926.2219409282707,55,100
918.png,3,2493.2793636075953,18,2130.5824894514767,2441.233356329114,36,1749.1227848101269,53,100
921.png,3,2938.760492827005,15,2147.6189873417716,2598.8810245780587,48,2648.8329113924046,48,100
93.png,3,1842.266026230662,28,829.8320675105484,1852.2438539029542,18,2449.029957805907,61,100
940.png,3,1199.4415780590718,15,2953.1978902953583,1211.8576553445853,20,2286.627426160337,73,100
948.png,3,2239.408275070324,44,2602.427426160337,2309.7614774613226,26,3336.0308016877634,48,100
949.png,3,2501.456260970464,18,5472.352742616034,2644.4618708860758,3,5182.609282700422,80,100
950.png,3,1768.001686814346,28,5148.697468354429,1711.7045657524618,31,2955.568565400843,58,100
967.png,3,1597.3851861111114,43,2141.462447257384,1532.8244767580875,41,2516.0103375527424,46,100
978.png,3,1467.7569736990156,1,6269.5061181434585,1339.5019792194091,39,1737.9791139240506,61,100
99.png,3,1686.1448811884666,19,1077.2535864978904,1583.3847348452875,40,1832.9947257383967,55,100
997.png,3,1720.5776605133617,35,3551.1976793248946,1608.5787758438817,51,1973.17805907173,43,100
2508.png,3,1609.5124987341776,6,4133.179957805907,1440.7054791490852,47,1887.5605485232068,52,100
2510.png,3,1723.5622287974684,15,4187.516033755273,1620.4504014767933,30,2011.3369198312234,64,100
2546.png,3,2029.9356432489442,4,1437.2303797468353,1564.3032195499293,44,1393.086497890295,53,100
2552.png,3,1756.1779792194095,12,3539.093248945147,1687.2034455696205,27,2268.7118143459916,65,100
2554.png,3,1535.913081329115,3,4726.98122362869,1348.1235036919836,42,2267.6371308016883,57,100
