img,buses,my_route_avg,my_route_buses,my_route_duration,gtfs_route_avg,gtfs_route_buses,gtfs_route_duration,no_bus_equal_trips,total_trips
3518.png,5,1745.0013218354443,13,871.3105485232069,1739.5369509493682,13,698.4966244725738,78,100
3528.png,5,2443.0051529535863,18,5977.299156118143,1931.3285609704649,77,2224.6251054852323,22,100
3539.png,5,1691.2153043248943,33,4532.340506329114,1749.685210548523,16,4058.2333333333327,61,100
354.png,5,1929.210083227848,46,4296.392616033756,1805.5358195147676,61,2697.6059071729956,31,100
3540.png,5,1672.1705548523212,46,4791.42088607595,1759.3875597046413,23,3823.8525316455693,50,100
3541.png,5,2146.7305930379734,26,728.5027426160336,2036.699228902953,35,1562.4124472573842,46,100
3554.png,5,1443.1021135021097,63,1628.8109704641354,1307.502084388186,67,2696.5995780590715,30,100
356.png,5,2031.621351476794,25,3776.3405063291143,1899.4321182489448,44,2618.526371308017,42,100
3563.png,5,2042.417480063291,62,2107.987552742615,1963.2295024261603,47,4509.9111814346,32,100
3577.png,5,1945.6600533755282,34,6289.506751054852,1975.876194198313,28,2898.787552742616,54,100
3579.png,5,1807.5983690928272,43,4324.699789029535,1773.234626582279,40,2883.262025316456,43,100
3584.png,5,2288.1875900843884,32,1619.3947257383966,2038.3714525316461,60,3321.1533755274263,39,100
3585.png,5,1798.403849894515,24,4259.840506329114,1574.4630482067514,55,2766.466877637131,42,100
3599.png,5,1606.42101550633,22,965.9409282700421,1548.1351602320676,44,727.5869198312237,48,100
369.png,5,1860.3573732067505,28,2018.8525316455696,1761.2395731012655,48,1933.8310126582278,47,100
402.png,5,1993.591212869198,46,1801.4462025316457,2099.968142510549,36,3742.187763713079,37,100
406.png,5,2002.8026507383956,42,3558.7481012658236,1924.2802182489454,44,2788.5130801687765,42,100
409.png,5,2112.0170575949364,59,3856.2286919831226,2057.9804325949367,62,2699.847257383966,29,100
413.png,5,1672.2412466244728,35,5421.259493670886,1664.0830247890297,37,4141.851687763713,51,100
424.png,5,1505.5551020042192,52,1297.2789029535866,1514.4765863924051,44,3427.0457805907167,42,100
441.png,5,1552.7891217299575,10,5754.79535864979,1492.0196928270043,37,2978.1265822784803,60,100
446.png,5,1482.0941243670895,41,3900.9782700421943,1472.0207600210974,39,2126.472362869198,45,100
458.png,5,1546.6007649789035,34,3479.2073839662453,1584.1700506329123,14,1295.3464135021095,62,100
462.png,5,1907.270321729958,37,6164.986919831223,1833.464404957807,48,1656.7765822784816,40,100
463.png,5,1875.3687348101269,59,4444.656962025318,2135.9074689873414,32,1516.2206751054848,38,100
467.png,5,1709.7608263713075,52,4146.903375527425,1703.6003050632914,54,2048.0616033755273,30,100
47.png,5,2944.508542616033,58,2156.710337552742,2902.9741446202547,35,14584.671308016874,40,100
496.png,5,2236.360446729958,63,2907.15253164557,2447.594363080169,53,4822.683122362869,26,100
50.png,5,2492.2573303797467,16,2058.738607594936,2316.2815845991554,41,5663.170253164558,51,100
500.png,5,773.3557092827,76,1885.5607594936703,882.0043714135021,41,763.1208860759493,24,100
515.png,5,1139.5007282700421,58,1456.7462025316454,1209.9688447257383,37,704.581434599156,41,100
536.png,5,2095.770540506329,35,5095.499789029535,2046.4115931434599,49,2886.794303797468,42,100
539.png,5,1730.144554957806,51,4025.877215189874,1771.7615636075943,51,1643.3508438818565,37,100
542.png,5,1730.6271971518988,26,3452.9588607594933,1676.1253005274268,38,1411.4472573839662,55,100
543.png,5,2510.8770123417726,11,5940.221308016877,2168.9860883966253,59,4755.860337552743,37,100
553.png,5,1707.9380547468352,29,7079.788396624468,1611.8471663502105,44,1631.7987341772155,53,100
564.png,5,1665.6941349156111,17,2017.6575949367095,1537.4767407172988,40,2923.8126582278474,49,100
568.png,5,1644.9348688818563,27,3414.3016877637124,1690.1542855485234,39,924.1999999999997,54,100
569.png,5,1852.1023644514771,33,1997.2852320675108,1791.892971202532,46,2341.7183544303793,40,100
576.png,5,1965.377776265823,6,805.5597046413502,1800.814021308017,40,1652.1645569620248,56,100
579.png,5,1742.1387415611816,15,1662.068565400844,1629.9953360759491,33,1262.435654008439,65,100
581.png,5,1881.5173074894512,27,6550.10147679325,1834.1128861814345,38,1195.8014767932489,59,100
607.png,5,1545.357037341772,24,1561.0978902953586,1468.3857433544308,37,2061.7069620253164,60,100
608.png,5,1448.4735560126587,45,2107.663924050633,1454.6615088607596,50,868.653164556962,44,100
630.png,5,1570.2148432489453,40,5220.049999999998,1616.0735123417721,12,1212.897046413502,60,100
632.png,5,1730.3911421940938,41,1613.4805907172995,1691.4432797468355,47,1521.6837552742616,52,100
635.png,5,1789.1303409282698,21,772.7006329113923,1676.4038425105482,45,1146.681012658228,54,100
649.png,5,1802.6618327004226,30,3796.283122362868,1738.053125738396,40,2500.1561181434604,53,100
677.png,5,1998.2848238396618,56,688.6974683544304,2138.1452978902944,33,554.8042194092827,43,100
694.png,5,1934.9520174050638,25,899.6107594936709,1793.297772151899,46,1777.564978902954,51,100
720.png,5,1432.833232278481,31,2095.8455696202536,1316.3316982067513,51,1732.6430379746835,41,100
727.png,5,1855.671662763713,46,7312.776582278481,2034.5090112869198,21,4946.713924050633,50,100
737.png,5,1842.6333183544307,50,1687.6529535864975,1821.4899343881857,53,2612.951687763713,30,100
74.png,5,3322.172791666669,20,1082.9067510548523,2520.7118842826994,45,5455.143037974684,44,100
741.png,5,2478.998803586498,63,1924.1440928270038,2679.609760759494,40,5612.619198312237,37,100
758.png,5,1658.1973105485238,31,1937.3924050632909,1474.4080067510554,59,2227.7487341772157,31,100
765.png,5,2595.175869725738,42,1662.681434599156,2593.27621835443,30,1502.7259493670886,49,100
778.png,5,2421.3004016877644,38,2152.6476793248944,2377.0860937763705,28,2777.6430379746844,52,100
785.png,5,2448.743257805907,26,760.0143459915613,2361.3270427215193,45,2461.922573839662,49,100
793.png,5,2645.4456263713087,34,1398.0324894514765,2431.867919303797,49,3896.185021097046,45,100
795.png,5,2359.7962607594927,30,1863.3061181434596,2343.2436406118136,24,3340.14345991561,50,100
798.png,5,2265.1958259493676,10,1075.1945147679326,2146.1992689873423,26,3953.4179324894512,73,100
806.png,5,2295.617961708861,32,2356.3466244725732,2342.725087341773,30,2928.828270042195,52,100
810.png,5,2407.885076898734,24,2139.45970464135,2356.054511919831,40,4259.298101265823,45,100
841.png,5,2380.873602637131,20,654.2803797468355,2295.357471097046,26,1075.5438818565403,63,100
868.png,5,2597.6102787974687,64,1456.6523206751056,2240.2488870253164,69,3730.3371308016885,27,100
87.png,5,1633.5846278481013,46,1794.7590717299577,1474.0929433544309,52,2540.2105485232064,38,100
871.png,5,2376.2034883966244,42,1564.5616033755275,2377.389465084387,38,2762.1685654008434,47,100
892.png,5,2585.438644092828,24,823.7023206751053,2539.1866469409283,40,1661.6862869198312,58,100
910.png,5,2690.0902360759487,12,1484.2873417721516,2443.8949559071734,40,3926.2219409282707,52,100
918.png,5,2408.030815295358,26,2130.5824894514767,2358.215183016878,41,1749.1227848101269,49,100
921.png,5,2509.5962960970455,16,2147.6189873417716,2248.1021089662445,44,2648.8329113924046,53,100
93.png,5,1778.9675593881857,34,829.8320675105484,1744.9552331223636,27,2449.029957805907,49,100
940.png,5,1091.0325167721521,20,2953.1978902953583,1022.1738857594934,44,2286.627426160337,50,100
948.png,5,2209.8293470464137,50,2602.427426160337,2320.2915874472574,40,3336.0308016877634,38,100
949.png,5,2486.896789556962,27,5472.352742616034,2556.7657343881856,22,5182.609282700422,68,100
950.png,5,1757.2987972573837,40,5148.697468354429,1736.3722542194091,43,2955.568565400843,47,100
967.png,5,1461.8152767932493,53,2141.462447257384,1435.814250527426,49,2516.0103375527424,32,100
978.png,5,1513.6699983122362,20,6269.5061181434585,1321.6090743670895,61,1737.9791139240506,38,100
99.png,5,1699.6558871308014,16,1077.2535864978904,1550.3007972573841,49,1832.9947257383967,48,100
997.png,5,1491.621712763714,52,3551.1976793248946,1466.9491090717302,46,1973.17805907173,38,100
