img,buses,my_route_avg,my_route_buses,my_route_duration,gtfs_route_avg,gtfs_route_buses,gtfs_route_duration,no_bus_equal_trips,total_trips
350.png,7,1944.082170720314,57,6764.278902953584,2077.3313253164556,56,3129.883122362869,32,100
3512.png,7,2576.0359437010256,40,4274.551898734177,2405.1730239451476,60,4744.874683544303,37,100
3518.png,7,1669.6860462477393,16,871.3105485232069,1689.0205981012653,18,698.4966244725738,70,100
3528.png,7,2364.215485322483,24,5977.299156118143,1929.4085763713074,70,2224.6251054852323,30,100
3539.png,7,1544.7060835443033,44,4532.340506329114,1653.8708938215789,24,4058.2333333333327,53,100
354.png,7,2054.426222860157,56,4296.392616033756,1983.8778021398432,55,2697.6059071729956,36,100
3540.png,7,1576.5583800783613,45,4791.42088607595,1690.675045765521,17,3823.8525316455693,53,100
3541.png,7,2067.9668101416523,26,728.5027426160336,1916.0617580771554,37,1562.4124472573842,46,100
3554.png,7,1339.2283595087397,57,1628.8109704641354,1175.2844221518985,70,2696.5995780590715,26,100
356.png,7,2245.04364135021,31,3776.3405063291143,1977.8089412899333,54,2618.526371308017,28,100
3563.png,7,2043.6086186859552,59,2107.987552742615,1869.168899065702,54,4509.9111814346,26,100
3577.png,7,1969.0332006178426,51,6289.506751054852,2117.1395130198916,25,2898.787552742616,46,100
3579.png,7,1725.4317498643761,45,4324.699789029535,1774.7005122965638,45,2883.262025316456,38,100
3584.png,7,2086.3966253918024,36,1619.3947257383966,1816.575672965642,66,3321.1533755274263,32,100
3585.png,7,1646.638495117541,42,4259.840506329114,1472.9369929174209,57,2766.466877637131,32,100
3599.png,7,1738.724105168776,35,965.9409282700421,1712.0077889089814,50,727.5869198312237,40,100
369.png,7,1894.3758148432787,28,2018.8525316455696,1757.5224222573845,49,1933.8310126582278,46,100
402.png,7,1993.414043625677,53,1801.4462025316457,2033.3461258137422,54,3742.187763713079,30,100
406.png,7,1832.514589406269,53,3558.7481012658236,1756.744782534658,52,2788.5130801687765,36,100
409.png,7,1779.7381000150697,63,3856.2286919831226,1779.9739778933101,60,2699.847257383966,33,100
413.png,7,1914.5044531042793,57,5421.259493670886,1881.6596622362877,56,4141.851687763713,32,100
424.png,7,1381.9311070825802,45,1297.2789029535866,1353.1631858197711,47,3427.0457805907167,42,100
441.png,7,1618.5597119951774,36,5754.79535864979,1609.032053737192,43,2978.1265822784803,35,100
446.png,7,1366.5367171488854,49,3900.9782700421943,1402.2412038728155,50,2126.472362869198,37,100
458.png,7,1596.0542501205543,38,3479.2073839662453,1634.3440909132012,18,1295.3464135021095,60,100
462.png,7,1869.6962052290546,50,6164.986919831223,1775.4344864828213,59,1656.7765822784816,33,100
463.png,7,1804.3887385021103,70,4444.656962025318,2197.187721518988,42,1516.2206751054848,30,100
467.png,7,1682.1758041139235,61,4146.903375527425,1672.4737516274856,60,2048.0616033755273,24,100
47.png,7,2899.843378797469,46,2156.710337552742,2722.1237815400846,47,14584.671308016874,43,100
496.png,7,2071.0805537070523,48,2907.15253164557,2179.27695883062,55,4822.683122362869,29,100
50.png,7,2696.941018188667,15,2058.738607594936,2381.639988381555,50,5663.170253164558,41,100
500.png,7,716.9650248945146,68,1885.5607594936703,815.2010203887885,39,763.1208860759493,32,100
515.png,7,1142.14794425859,66,1456.7462025316454,1235.129599578059,42,704.581434599156,34,100
536.png,7,1976.8945852169986,46,5095.499789029535,1955.9074639993976,53,2886.794303797468,33,100
539.png,7,1594.1123573839664,75,4025.877215189874,1702.7571388487038,61,1643.3508438818565,20,100
542.png,7,1713.6818247890287,42,3452.9588607594933,1691.5250254219413,35,1411.4472573839662,45,100
543.png,7,2537.8967845840866,24,5940.221308016877,2171.749971473779,71,4755.860337552743,24,100
553.png,7,1630.7993627486437,58,7079.788396624468,1585.0631377486443,54,1631.7987341772155,32,100
564.png,7,1870.9749349457518,21,2017.6575949367095,1684.1326789481627,48,2923.8126582278474,39,100
568.png,7,1560.8770888185654,32,3414.3016877637124,1676.4912093580467,34,924.1999999999997,55,100
569.png,7,1992.5627454189266,37,1997.2852320675108,1874.7450681434589,56,2341.7183544303793,28,100
576.png,7,1884.1690429324888,13,805.5597046413502,1758.7440752260393,39,1652.1645569620248,56,100
579.png,7,1815.797647558771,19,1662.068565400844,1709.5008505575645,40,1262.435654008439,55,100
581.png,7,1803.7824208559377,27,6550.10147679325,1813.46349889994,23,1195.8014767932489,69,100
607.png,7,1419.6184985684147,25,1561.0978902953586,1364.7989686859553,40,2061.7069620253164,57,100
608.png,7,1420.4452417570824,57,2107.663924050633,1480.408692374924,44,868.653164556962,42,100
630.png,7,1494.2548301537065,53,5220.049999999998,1589.1510831072937,18,1212.897046413502,47,100
632.png,7,1780.1739608649793,49,1613.4805907172995,1710.1814141048826,58,1521.6837552742616,40,100
635.png,7,1853.8572388487044,30,772.7006329113923,1740.8430643007844,57,1146.681012658228,43,100
649.png,7,1833.3407904008432,41,3796.283122362868,1712.1987976793243,49,2500.1561181434604,44,100
677.png,7,1907.3663955093432,37,688.6974683544304,1978.9384146925863,23,554.8042194092827,61,100
694.png,7,1763.4473073839667,27,899.6107594936709,1615.8846832730562,47,1777.564978902954,51,100
720.png,7,1363.6038832127786,33,2095.8455696202536,1288.794372830018,48,1732.6430379746835,45,100
727.png,7,1934.5531846594324,69,7312.776582278481,2227.364390506328,29,4946.713924050633,28,100
737.png,7,1788.696198056058,61,1687.6529535864975,1809.9997504972873,57,2612.951687763713,14,100
74.png,7,3133.8508467450274,15,1082.9067510548523,2444.5119396775167,47,5455.143037974684,42,100
741.png,7,2161.378539135021,63,1924.1440928270038,2381.884310864978,53,5612.619198312237,37,100
758.png,7,1701.1916433996394,47,1937.3924050632909,1467.0127367389994,59,2227.7487341772157,31,100
765.png,7,2307.593439737795,43,1662.681434599156,2308.108919349006,36,1502.7259493670886,51,100
778.png,7,2373.3333152953583,47,2152.6476793248944,2295.2327256479803,47,2777.6430379746844,37,100
785.png,7,2325.0434173749236,30,760.0143459915613,2180.215184252562,51,2461.922573839662,47,100
793.png,7,2383.717348116336,29,1398.0324894514765,2191.338247543701,45,3896.185021097046,50,100
795.png,7,2320.432083694997,30,1863.3061181434596,2243.4037504520793,33,3340.14345991561,42,100
798.png,7,2433.61120352622,11,1075.1945147679326,2240.870478300181,37,3953.4179324894512,63,100
806.png,7,2363.889468731164,31,2356.3466244725732,2294.4816468203735,44,2928.828270042195,46,100
810.png,7,2370.7150810880044,23,2139.45970464135,2235.8645388336345,41,4259.298101265823,44,100
841.png,7,2446.5664416063887,25,654.2803797468355,2320.8610822784813,35,1075.5438818565403,58,100
868.png,7,2528.042523899939,67,1456.6523206751056,2109.101693836649,69,3730.3371308016885,27,100
87.png,7,1756.2757384267627,47,1794.7590717299577,1561.8329816757084,62,2540.2105485232064,33,100
871.png,7,2334.1753475286323,39,1564.5616033755275,2350.652281088005,39,2762.1685654008434,41,100
892.png,7,2711.7757227245315,22,823.7023206751053,2632.62558586498,42,1661.6862869198312,55,100
910.png,7,2762.0326459764915,18,1484.2873417721516,2551.573987597951,50,3926.2219409282707,42,100
918.png,7,2231.867005786618,27,2130.5824894514767,2187.3673657173,43,1749.1227848101269,51,100
921.png,7,2650.2407767480413,22,2147.6189873417716,2280.1464311633517,60,2648.8329113924046,36,100
93.png,7,1825.5212933242913,38,829.8320675105484,1763.5863358047013,36,2449.029957805907,39,100
940.png,7,1061.5971410789634,27,2953.1978902953583,1020.0128255726346,47,2286.627426160337,44,100
948.png,7,2192.594192179023,60,2602.427426160337,2364.2938195901147,48,3336.0308016877634,29,100
949.png,7,2281.0107125527434,35,5472.352742616034,2441.062539541894,31,5182.609282700422,56,100
950.png,7,1592.1210366184457,43,5148.697468354429,1588.9126654611218,41,2955.568565400843,49,100
967.png,7,1473.7457614978907,58,2141.462447257384,1409.727809915612,63,2516.0103375527424,24,100
978.png,7,1572.2740877185054,36,6269.5061181434585,1439.7416394364077,65,1737.9791139240506,32,100
99.png,7,1617.7336959764923,14,1077.2535864978904,1488.2116049728752,41,1832.9947257383967,58,100
997.png,7,1481.1997889541897,52,3551.1976793248946,1493.7704036317054,54,1973.17805907173,35,100
