img,avg_stop_distance
1932.jpg,340.7480088218721
1933.jpg,321.0983581848608
1934.jpg,640.4717512021678
1935.jpg,230.48766939910493
1936.jpg,203.75204755183648
1937.jpg,223.86346646685584
1938.jpg,376.89843933446605
1939.jpg,505.07195713511334
1940.jpg,244.05687266350515
1941.jpg,416.5372636482868
1942.jpg,297.48630734395897
1943.jpg,579.9898799903884
1944.jpg,235.30843119328972
1945.jpg,286.9495360299476
1946.jpg,232.04466662948835
1947.jpg,252.85574713312317
1948.jpg,255.0823050509072
1949.jpg,349.44816933863683
1950.jpg,225.98088784843853
1951.jpg,408.43340969110756
1952.jpg,330.84479108961665
1953.jpg,224.970299762082
1954.jpg,225.01018977632495
1955.jpg,223.33574784391348
1956.jpg,279.4292021327399
1957.jpg,218.01112000124328
1958.jpg,238.48861235675534
1959.jpg,209.82899421463
1960.jpg,213.31838144670363
1961.jpg,234.8417690697188
1962.jpg,475.771603298051
1963.jpg,261.9800293332228
1964.jpg,414.01929296270856
1965.jpg,335.6557899644982
1966.jpg,337.5694744690743
1967.jpg,261.8220426590036
1968.jpg,236.83096580316905
1969.jpg,263.47719143358853
1970.jpg,301.7801964235604
1971.jpg,377.22732370561096
1972.jpg,567.7989888327453
1973.jpg,281.919103415604
1974.jpg,293.82133761502485
1975.jpg,266.8497328482916
1976.jpg,1528.1163965102924
1977.jpg,408.38755460727754
1978.jpg,566.1004250344839
1979.jpg,333.7854170477222
1980.jpg,294.019860360321
1981.jpg,324.64563209750156
1982.jpg,306.1205869140735
1983.jpg,328.7371681621958
1984.jpg,363.9088275292657
1985.jpg,1749.8704520224587
1986.jpg,363.50996708407746
1987.jpg,317.70928286938994
1988.jpg,276.62934137778325
1989.jpg,344.218158183949
1990.jpg,457.7516303677339
1991.jpg,293.69239550744413
1992.jpg,315.38151506171675
1993.jpg,759.7656969274713
1994.jpg,250.62845524583523
1995.jpg,239.41218701304456
1996.jpg,343.4665257923825
1997.jpg,366.4974407213154
1998.jpg,431.402712857502
1999.jpg,361.2715212430418
2000.jpg,371.11295024241
2001.jpg,657.4028006150797
2002.jpg,353.97005739278524
2003.jpg,324.4813235898695
2004.jpg,507.3575607342175
2005.jpg,298.57373875803654
2006.jpg,338.90247987552726
2007.jpg,394.15540449659164
2008.jpg,334.66145244631605
2009.jpg,348.79179898860133
2010.jpg,224.16026158527617
2011.jpg,189.96090555638904
2012.jpg,246.74891603426525
2013.jpg,536.43633410526
2014.jpg,259.5118402517183
2015.jpg,396.4484742002147
2016.jpg,274.5092557353966
2017.jpg,243.65620494311904
2018.jpg,283.70230980618635
2019.jpg,219.86089033046377
2020.jpg,237.73452585641448
2021.jpg,241.07691755906865
2022.jpg,314.64326356477187
2023.jpg,358.4155485104765
2024.jpg,310.9813115573858
2025.jpg,248.6120013522187
2026.jpg,357.2280910256821
2027.jpg,402.31305473479097
2028.jpg,272.9134983977737
2029.jpg,221.08187267741926
2030.jpg,216.47491273342052
2031.jpg,207.15314189844105
2032.jpg,261.4905022456164
2033.jpg,292.4883089178627
2034.jpg,834.4602606829058
2035.jpg,404.1973661657346
2036.jpg,320.8111676014947
2037.jpg,323.62133987099037
2038.jpg,337.9871749599778
2039.jpg,1779.323760601566
2040.jpg,644.4826805819575
2041.jpg,3643.1692671438564
2042.jpg,806.195063618742
2043.jpg,394.789945323667
2044.jpg,162.65724564066528
2045.jpg,361.0285242376046
2046.jpg,404.714435211877
2047.jpg,359.8138432845671
2048.jpg,586.5232861358405
2049.jpg,280.8779600362594
2050.jpg,371.32591044947344
2051.jpg,182.70823309873788
2052.jpg,223.31847056848707
2053.jpg,383.9430203838537
2054.jpg,305.473193867671
2055.jpg,277.58394384798714
2056.jpg,316.72799353827975
2057.jpg,309.17214549072236
2058.jpg,257.6102302403834
2059.jpg,235.45688252676024
2060.jpg,273.0427730185553
2061.jpg,503.51919904144773
2062.jpg,363.62318418802016
2063.jpg,1209.2713690503617
2064.jpg,327.17513126948836
2065.jpg,869.0012439882355
2066.jpg,1326.142189218439
2067.jpg,596.344630281997
2068.jpg,1210.703924084309
2069.jpg,952.1019528968799
2070.jpg,1260.0016774727296
2071.jpg,988.0231446148894
2072.jpg,640.0959837643182
2073.jpg,385.38628485474516
2074.jpg,356.3818144760033
2075.jpg,322.9463497432451
2076.jpg,447.2856606740167
2077.jpg,242.19770139520273
2078.jpg,168.59045929245178
2079.jpg,177.92393238325235
2080.jpg,1466.8422312072976
2081.jpg,497.6793686291425
2082.jpg,428.77435319061493
2083.jpg,336.52178083585017
2084.jpg,341.24235824202094
2085.jpg,332.92645687868844
2086.jpg,537.1146234301367
2087.jpg,689.512841881812
2088.jpg,445.0105542181589
2089.jpg,351.16543671460744
2090.jpg,428.7152438744988
2091.jpg,343.5214051086168
2092.jpg,405.0093270857216
2093.jpg,410.18888692460774
2094.jpg,591.2776293049193
2095.jpg,176.6138262810633
2096.jpg,306.06356876950775
2097.jpg,259.425255662934
2098.jpg,275.64098186577706
2099.jpg,223.18578801961178
2100.jpg,208.20380038322577
2101.jpg,380.4824952386346
2102.jpg,365.3254543262624
2103.jpg,226.86881600019123
2104.jpg,243.30528131767684
2105.jpg,256.0641896450909
2106.jpg,715.5648794507509
2107.jpg,511.07205784280177
2108.jpg,473.582492099434
2109.jpg,241.84929849319275
2110.jpg,134.27866130082995
2111.jpg,164.03040304923547
2112.jpg,182.87573145865326
2113.jpg,143.29747692231692
2114.jpg,353.97148710697496
2115.jpg,159.37053561345743
2116.jpg,175.94092925774936
2117.jpg,812.1272394785701
2118.jpg,263.24675161325587
2119.jpg,169.88710954108447
2120.jpg,193.36740964159614
2121.jpg,216.2164917472101
2122.jpg,194.78937690448205
2123.jpg,238.42535743182816
2124.jpg,228.29804466404553
2125.jpg,216.00544633285486
2126.jpg,238.81904191494297
2127.jpg,213.12644356293492
2128.jpg,247.94521907147652
2129.jpg,260.38972928797745
2130.jpg,313.7568952017142
2131.jpg,304.96219655281743
2132.jpg,241.2777190608826
2133.jpg,242.72825708162551
2134.jpg,380.29520506222707
2135.jpg,278.0229681865214
2136.jpg,367.6414652479358
2137.jpg,173.31647770396626
2138.jpg,336.5588494080843
2139.jpg,387.6081651103845
2140.jpg,193.66467042315796
2141.jpg,317.7782580242883
2142.jpg,300.24328689192504
2143.jpg,299.60505270514165
2144.jpg,478.0356869444674
2145.jpg,439.0496330235783
2146.jpg,356.839823147753
2147.jpg,404.36141318749293
2148.jpg,466.6584987402953
2149.jpg,625.8732726159523
2150.jpg,393.08253437590236
2151.jpg,597.5009002228255
2152.jpg,369.95783185038323
2153.jpg,410.71543551550917
2154.jpg,380.40461391924833
2155.jpg,446.64424066681437
2156.jpg,891.0941658294698
2157.jpg,419.82629604281396
2158.jpg,1217.546961299691
2159.jpg,346.8948996710073
2160.jpg,494.7309111469492
2161.jpg,306.3677231603446
2162.jpg,413.0503985991629
2163.jpg,399.5610784737704
2164.jpg,500.0846070365681
2165.jpg,392.8166901575128
2166.jpg,380.81034056784154
2167.jpg,493.26311823587343
2168.jpg,885.7052306485829
2169.jpg,315.7212559799244
2170.jpg,410.7697181259047
2171.jpg,664.2766821431433
2172.jpg,413.9784600038472
2173.jpg,1090.574827237546
2174.jpg,1842.3505619994899
2175.jpg,683.7201196300529
2176.jpg,683.9038006484191
2177.jpg,578.5632307992746
2178.jpg,729.2695292991947
2179.jpg,1244.5096589569814
2180.jpg,455.4632292525161
2181.jpg,354.14484279019473
2182.jpg,1309.1975180742907
2183.jpg,384.49834624014704
2184.jpg,531.5964020159226
2185.jpg,1212.894534468613
2186.jpg,362.51612920188586
2187.jpg,993.506344804517
2188.jpg,597.1379175691585
2189.jpg,548.2219102164064
2190.jpg,424.3536428905139
2191.jpg,342.97881539827375
2192.jpg,707.8862190460995
2193.jpg,536.4249744736186
2194.jpg,435.0975172064032
2195.jpg,217.1761129661941
2196.jpg,230.15446557916488
2197.jpg,299.0188377044962
2198.jpg,312.2312778037051
2199.jpg,251.2828420226796
2200.jpg,299.1412595176585
2201.jpg,374.94229508639523
2202.jpg,366.0949954263788
2203.jpg,359.62375924195715
2204.jpg,355.3285980069873
2205.jpg,429.0818548649867
2206.jpg,365.025037021504
2207.jpg,378.05245054039796
2208.jpg,377.7025512852738
2209.jpg,355.3285980069834
2210.jpg,1692.691727961762
2211.jpg,1692.691727961762
2212.jpg,279.299157070871
2213.jpg,320.27508779337614
2214.jpg,3387.055095610398
2215.jpg,3387.055095610398
2216.jpg,313.67733963575256
2217.jpg,300.0197653782448
2218.jpg,301.35785928452947
2219.jpg,275.8888969419264
2220.jpg,324.3353227047779
2221.jpg,258.9604834514966
2222.jpg,438.3117133015699
2223.jpg,603.1632702549222
2224.jpg,341.854432627012
2225.jpg,224.34594898151073
2226.jpg,272.4232542883354
2227.jpg,262.2928710864725
2228.jpg,302.599916896914
2229.jpg,390.04452590903765
2230.jpg,312.8826877515437
2231.jpg,301.96905785592924
2232.jpg,318.40801540230984
2233.jpg,289.0829737083325
2234.jpg,389.3962900422783
2235.jpg,307.1280158545387
2236.jpg,271.9567366294658
2237.jpg,341.31604189917294
2238.jpg,384.6714942685389
2239.jpg,254.78190139136365
2240.jpg,254.89893083417635
2241.jpg,282.16958311706395
2242.jpg,361.0565857098974
2243.jpg,309.02312659879715
2244.jpg,313.097754972201
2245.jpg,239.0390521054068
2246.jpg,2598.514462042846
2247.jpg,2598.51446204284
2248.jpg,357.1085198277784
2249.jpg,334.7217922071344
2250.jpg,445.69996742993726
2251.jpg,323.2982925483645
2252.jpg,187.48113759283538
2253.jpg,238.5903325036434
2254.jpg,266.60770662102175
2255.jpg,313.3385723841995
2256.jpg,328.4427113376489
2257.jpg,327.2606764317385
2258.jpg,405.6118311714059
2259.jpg,271.26122430493405
2260.jpg,383.4865206266558
2261.jpg,302.77207144167977
2262.jpg,303.3307033373478
2263.jpg,396.25833352706627
2264.jpg,282.08493171004466
2265.jpg,2059.488604261965
2266.jpg,372.103428106493
2267.jpg,363.1457941143196
2268.jpg,392.89286213913505
2269.jpg,405.662927978602
2270.jpg,420.87803525704595
2271.jpg,3884.2741437452755
2272.jpg,3884.2741437452755
2273.jpg,3884.2741437452764
2274.jpg,3884.2741437452764
2275.jpg,3884.2741437452764
2276.jpg,3884.274143745273
2277.jpg,3884.2741437452764
2278.jpg,3884.2741437452764
2279.jpg,3884.2741437452764
2280.jpg,3884.2741437452764
2281.jpg,3884.2741437452764
2282.jpg,3884.2741437452764
2283.jpg,3884.2741437452764
2284.jpg,3884.2741437452764
2285.jpg,1437.4071556838123
2286.jpg,1975.824356455667
2287.jpg,510.54266407706916
2288.jpg,442.36071116809666
2289.jpg,687.7423314555574
2290.jpg,325.3870469970723
2291.jpg,393.588332598136
2292.jpg,326.6840948308042
2293.jpg,369.46027421899544
2294.jpg,266.49786465391
2295.jpg,378.7788562394047
2296.jpg,488.41585630781833
2297.jpg,266.8785573717904
2298.jpg,242.9142902972228
2299.jpg,423.18452006054554
2300.jpg,404.28400226860447
2301.jpg,360.3320769963169
2302.jpg,364.54335997988676
2303.jpg,349.902547303197
2304.jpg,340.9973336262714
2305.jpg,368.33600397666976
2306.jpg,332.44820629445326
2307.jpg,371.2442945521544
2308.jpg,324.16413644106774
2309.jpg,377.9547050677819
2310.jpg,398.6643800377463
2311.jpg,313.44793868099447
2312.jpg,383.88500511330693
2313.jpg,477.4959974756803
2314.jpg,902.7402845070422
2315.jpg,351.501892487365
2316.jpg,290.3666291638526
2317.jpg,346.5563093834128
2318.jpg,355.0553696228967
2319.jpg,403.693942943813
2320.jpg,309.41764209389106
2321.jpg,956.6975410564264
2322.jpg,531.2612590500604
2323.jpg,364.2578911753314
2324.jpg,279.50426779394456
2325.jpg,372.1638963992855
2326.jpg,248.25114608367758
2327.jpg,752.6369081601626
2328.jpg,417.5344988498944
2329.jpg,279.1259070093197
2330.jpg,1493.5104118651327
2331.jpg,395.12491876452606
2332.jpg,236.84400782364867
2333.jpg,392.99232910591036
2334.jpg,343.6822785515488
2335.jpg,244.29070188421727
2336.jpg,372.19867506754883
2337.jpg,402.5434546600861
2338.jpg,387.43922990774473
2339.jpg,479.79211451186535
2340.jpg,395.76724849611094
2341.jpg,289.3659714036859
2342.jpg,286.56267883130533
2343.jpg,330.92004151910646
2344.jpg,314.7649635487246
2345.jpg,268.0986466416808
2346.jpg,432.6448410658302
2347.jpg,344.39333267082264
2348.jpg,318.54271073211623
2349.jpg,411.9078236024412
2350.jpg,396.4697244585508
2351.jpg,710.103817634451
2352.jpg,366.10490318758934
2353.jpg,382.39890686275817
2354.jpg,323.35023780411484
2355.jpg,325.11043081226626
2356.jpg,375.8571295198371
2357.jpg,384.01422751332075
2358.jpg,744.3079064653036
2359.jpg,400.26781786128254
2360.jpg,413.1188454830013
2361.jpg,458.7758149265215
2362.jpg,1855.717102594895
2363.jpg,477.5521863532554
2364.jpg,405.7533403216781
2365.jpg,364.77288623286256
2366.jpg,567.3837847029829
2367.jpg,790.4449828964772
2368.jpg,778.9502257313547
2369.jpg,1107.2238024070011
2370.jpg,1145.5801180462868
2371.jpg,791.254991018916
2372.jpg,278.8392748428746
2373.jpg,221.9297494670751
2374.jpg,248.7819170561078
2375.jpg,238.9717784628417
2376.jpg,247.82672922953375
2377.jpg,250.008016073134
2378.jpg,246.43385393974793
2379.jpg,250.31057002277925
2380.jpg,1565.6650935506168
2381.jpg,337.3126361861283
2382.jpg,320.8497355100025
2383.jpg,336.39952748730684
2384.jpg,307.137763132004
2385.jpg,237.67208316232995
2386.jpg,221.6069466930763
2387.jpg,173.68531151609
2388.jpg,337.7921506149002
2389.jpg,255.40235720824955
2390.jpg,461.7945162824763
2391.jpg,310.4627566623728
2392.jpg,312.0180533158867
2393.jpg,462.52511917099605
2394.jpg,294.9484247241525
2395.jpg,340.60704144085463
2396.jpg,334.200889460199
2397.jpg,398.84170945712566
2398.jpg,344.7095929508637
2399.jpg,201.47912634729295
2400.jpg,314.79157276670946
2401.jpg,338.79845700450863
2402.jpg,324.244298356092
2403.jpg,338.6119359909258
2404.jpg,334.7998180607336
2405.jpg,361.58036778535063
2406.jpg,304.1088219371436
2407.jpg,369.06949462338827
2408.jpg,356.84024745069127
2409.jpg,337.5198961199343
2410.jpg,363.42622385077584
2411.jpg,318.0048259880793
2412.jpg,332.02620044882025
2413.jpg,282.7256834182964
2414.jpg,304.46912411081735
2415.jpg,310.36552444494697
2416.jpg,383.39266950368216
2417.jpg,325.6431719003059
2418.jpg,461.17981482283017
2419.jpg,327.8717791984258
2420.jpg,330.8159751185149
2421.jpg,348.9728982914857
2422.jpg,347.89373331136943
2423.jpg,344.50794220953367
2424.jpg,383.5086609737239
2425.jpg,292.9032251647377
2426.jpg,317.35640745438377
2427.jpg,373.396124502312
2428.jpg,303.7293362795125
2429.jpg,266.3606831846352
2430.jpg,553.5866358213497
2431.jpg,486.62293466676454
2432.jpg,452.24081175764127
2433.jpg,2164.1770549531466
2434.jpg,880.9817912798854
2435.jpg,736.2307421198501
2436.jpg,370.36431323172224
2470.jpg,702.623140419978
2471.jpg,293.5263155791235
2472.jpg,335.7387928870186
2473.jpg,424.8100806089168
2474.jpg,534.8574062160465
2502.jpg,573.403409941491
2503.jpg,334.643458639515
2504.jpg,1000.6925381261335
2505.jpg,419.3559113145364
2506.jpg,250.688390435333
2534.jpg,1135.859184984746
2535.jpg,955.8909245448108
2536.jpg,1412.3328653529527
2537.jpg,1522.05214099535
2588.jpg,542.8902829128107
2589.jpg,2767.5386181920535
2590.jpg,2732.5823246848913
2591.jpg,3032.1635933466746
2593.jpg,2536.1971497169066
2620.jpg,374.4327282532731
2621.jpg,1126.22325621033
2622.jpg,490.9398825090975
2623.jpg,2392.606461219732
2625.jpg,372.2529736749259
2652.jpg,2614.1670999031453
2653.jpg,2861.243958686698
2654.jpg,2407.5669234000097
2655.jpg,1430.5908214145813
2657.jpg,1619.6541210237635
2685.jpg,275.4091002388139
2686.jpg,272.08790411385417
2687.jpg,438.917815418278
2688.jpg,356.2553421500369
2689.jpg,404.90567262618083
2690.jpg,466.6719431687512
2691.jpg,625.809952114742
2692.jpg,392.91573628644284
2693.jpg,370.83286595793766
2694.jpg,380.4540870936228
2695.jpg,445.9877095932208
2696.jpg,346.85826785011267
2697.jpg,494.73211039897814
2698.jpg,306.42096976821654
2699.jpg,413.1337441045949
2700.jpg,381.01535002638417
2701.jpg,492.58511716853036
2702.jpg,314.28290491463923
2703.jpg,410.8049435883076
2704.jpg,414.1556623102051
2705.jpg,385.01737174804646
2706.jpg,531.5996180172581
2707.jpg,1213.0189314991803
2708.jpg,361.4883846336911
2709.jpg,993.5972766983629
2710.jpg,477.81045483266445
2711.jpg,597.6539271101971
2712.jpg,411.223855715352
2713.jpg,399.53865204569007
2714.jpg,498.23767073904725
2715.jpg,392.92024924636894
2716.jpg,885.5065157388232
2717.jpg,663.9908859942352
2718.jpg,1090.7049805807521
2719.jpg,1842.3888369419249
2720.jpg,684.0732342127936
2721.jpg,588.6834713149052
2722.jpg,729.2509758328653
2723.jpg,1244.7488775090233
2724.jpg,455.4572280712999
2725.jpg,354.06450976071375
2726.jpg,1309.1090015144287
2727.jpg,891.6594545053481
2728.jpg,419.84701495149267
2729.jpg,247.14435546092585
2730.jpg,638.7387622056525
2731.jpg,315.8675222006775
2732.jpg,351.4960289036837
2733.jpg,261.3506649788215
2734.jpg,260.65052042124546
2735.jpg,540.41574637962
2736.jpg,368.3420517911763
2737.jpg,391.09949762160124
2738.jpg,354.7729916096754
2739.jpg,347.4522836923792
2740.jpg,504.7045510313749
2741.jpg,355.1677497700451
2742.jpg,318.8179380877077
2743.jpg,284.82141293157895
2744.jpg,271.894667512762
2745.jpg,448.00630704745845
2746.jpg,352.876873962129
2747.jpg,340.4307246606369
2748.jpg,394.0889029036283
2749.jpg,341.8942726094273
2750.jpg,338.8392303695821
2751.jpg,392.8761928577153
2752.jpg,336.3984230346995
2753.jpg,369.15333737423697
2754.jpg,388.3123024058611
2755.jpg,465.4286775746924
2756.jpg,552.1835807919539
2757.jpg,422.2683268730909
2758.jpg,618.8506608325616
2759.jpg,671.9219119145007
2760.jpg,309.5805180248954
2761.jpg,617.0082774174131
2762.jpg,386.0357929502923
2763.jpg,291.2221959538185
2764.jpg,1258.7428629121127
2765.jpg,219.52429123223433
2766.jpg,249.81744447576494
2767.jpg,2522.3345027302735
2768.jpg,2130.517437427337
2769.jpg,280.0558715287247
2770.jpg,121.07360635621177
2771.jpg,287.6936741097504
2772.jpg,383.0312583591955
2773.jpg,281.38836139620906
2774.jpg,670.1635347402507
2775.jpg,250.4185960301605
2776.jpg,382.62489216746417
2777.jpg,254.01688305090505
2778.jpg,241.5341319564565
2779.jpg,266.9593168262644
2780.jpg,206.21306032414262
2781.jpg,210.29976128101094
2782.jpg,248.8790413955433
2783.jpg,261.82097939463847
2784.jpg,275.20793145316196
2785.jpg,261.89351288516104
2786.jpg,282.16268132802145
2787.jpg,177.87217551071072
2788.jpg,292.9799827454809
2789.jpg,219.2904693205484
2790.jpg,462.9804563202296
2791.jpg,191.8707713987223
2792.jpg,399.3625283623693
2793.jpg,320.85893310926537
2794.jpg,389.17247410886944
2795.jpg,305.4155632095097
2796.jpg,179.2208712015762
2797.jpg,218.76711879928118
2798.jpg,177.67879272017777
2799.jpg,264.4630200082893
2800.jpg,201.35122066172624
2801.jpg,251.77424137601488
2802.jpg,264.3241438711179
2803.jpg,233.02428299689277
2804.jpg,395.59031786557574
2805.jpg,351.04409921456835
2806.jpg,288.88156317555803
2807.jpg,332.62813817978156
2808.jpg,737.5695821991301
2809.jpg,161.17904833231697
2810.jpg,235.87546716216357
2811.jpg,202.98328957090615
2812.jpg,262.81836451819663
2813.jpg,233.28348209822684
2814.jpg,197.15133122819282
2815.jpg,188.3316245655162
2816.jpg,242.31655408120542
2817.jpg,254.79444229196525
2818.jpg,282.52202200631837
2819.jpg,362.7572554956347
2820.jpg,202.53749124902788
2821.jpg,233.34562971648293
2822.jpg,217.5439219756284
2823.jpg,253.33525664771133
2824.jpg,240.96493450295017
2825.jpg,256.6939922306723
2826.jpg,243.82703897253518
2827.jpg,258.22573459966895
2828.jpg,641.9133937232167
2829.jpg,912.621052514933
2830.jpg,821.9793945432546
2831.jpg,537.9726751489685
2832.jpg,413.07503487651894
2833.jpg,436.1073804090814
2834.jpg,444.3661501458344
2835.jpg,1940.0023550540552
2836.jpg,356.3713107802617
2837.jpg,283.88754345918835
2838.jpg,198.2533334115026
2839.jpg,279.8807334400018
2840.jpg,224.6214525061961
2841.jpg,184.20922164405317
2842.jpg,283.88754345918835
2843.jpg,213.95947998295873
2844.jpg,202.57298448142663
2845.jpg,184.20922164405312
2846.jpg,279.8807334400018
2847.jpg,526.3465054477081
2848.jpg,389.4694767774926
2849.jpg,213.95947998296023
2850.jpg,224.62145250619614
2851.jpg,415.83231595754324
2852.jpg,488.92433469018493
2853.jpg,532.3000126126487
2854.jpg,317.45916677002134
2855.jpg,262.11312085874664
2856.jpg,702.2483452397441
2857.jpg,254.79863116900688
2858.jpg,506.4611072042855
2859.jpg,368.571186173622
2860.jpg,418.6174110247692
2861.jpg,418.0578389054899
2862.jpg,499.9216822166261
2863.jpg,432.69813224242296
2864.jpg,464.756273251096
2865.jpg,287.29342515050774
2866.jpg,734.2389074977599
2867.jpg,322.0979188462173
2868.jpg,373.80214242346085
2869.jpg,467.47474575248583
2870.jpg,404.70236975733
2871.jpg,302.4967159821086
2872.jpg,970.9639814098357
2873.jpg,430.4775349407265
2874.jpg,411.4012187864164
2875.jpg,265.9229957381577
2876.jpg,213.24678267540847
2877.jpg,367.8768507516308
2878.jpg,815.4814898778267
2879.jpg,233.0801281248382
2880.jpg,280.68141067150066
2881.jpg,534.8819617485491
2882.jpg,574.7080346752125
2883.jpg,479.28923737804746
2884.jpg,261.3116167495468
2885.jpg,306.45051733265876
2886.jpg,342.4737970382597
2887.jpg,348.64379542804124
2888.jpg,478.67353929701113
2889.jpg,452.7109231316719
2890.jpg,476.18186694266166
2891.jpg,230.54971532672224
2892.jpg,546.3125979195795
2893.jpg,540.323836985347
2894.jpg,245.33820718877263
2895.jpg,362.26131317646906
2896.jpg,364.2558354569932
2897.jpg,313.2698819608358
2898.jpg,461.4803987813722
2899.jpg,410.7685781322145
2900.jpg,308.1204268899347
2901.jpg,361.2505054022945
2902.jpg,351.25277026806526
2903.jpg,374.3877144079498
2904.jpg,365.3946327497651
2905.jpg,401.377772034423
2906.jpg,470.95832711626093
2907.jpg,339.65740177507587
2908.jpg,512.870017820024
2909.jpg,334.7863625573808
2910.jpg,341.1489043747144
2911.jpg,324.11083847346237
2912.jpg,381.2212921429972
2913.jpg,452.9844346490319
2914.jpg,423.59531398489264
2915.jpg,431.7939940574798
2916.jpg,370.89482945719357
2917.jpg,360.0199413624944
2918.jpg,822.4831394290785
2919.jpg,305.3719147353869
2920.jpg,301.96686388741784
2921.jpg,329.07034691608237
2922.jpg,344.58787699512544
2923.jpg,244.37101514907363
2924.jpg,262.22016212896386
2925.jpg,277.8091367099382
2926.jpg,243.50678937969144
2927.jpg,275.7247112596549
2928.jpg,262.9416062167078
2929.jpg,280.0946614012875
2930.jpg,319.408657333297
2931.jpg,403.3219886729574
2932.jpg,350.1226832988053
2933.jpg,326.6908532575267
2934.jpg,302.0348775785117
2935.jpg,298.4168878699351
2936.jpg,339.4197046025806
2937.jpg,411.2978778099134
2938.jpg,280.2672604421119
2939.jpg,253.71352393247162
2940.jpg,248.7180678725154
2941.jpg,355.5535075111569
2942.jpg,213.5031669277944
2943.jpg,232.57768414016834
2944.jpg,388.5545031724685
2945.jpg,934.7000053769812
2946.jpg,505.99486385319324
2947.jpg,786.2250614285202
2948.jpg,414.56372064796506
2949.jpg,313.0444559742021
2950.jpg,928.8536896781117
2951.jpg,433.6988003036814
2952.jpg,562.455439571445
2953.jpg,1741.4757837067275
2954.jpg,307.12806056476296
2955.jpg,307.6002565919489
2956.jpg,433.27889580072593
2957.jpg,1127.4678302672933
2958.jpg,467.4514051125539
2959.jpg,490.3365261774114
2960.jpg,292.3039026428019
2961.jpg,253.34565564118182
2962.jpg,320.7921226913521
2963.jpg,189.57015938769285
2964.jpg,213.23283410380765
2965.jpg,306.8015217014434
2966.jpg,255.6489757004669
2967.jpg,343.10716211924324
2968.jpg,185.7279970108436
2969.jpg,255.32979807683765
2970.jpg,242.5378496303551
2971.jpg,272.73845850489056
2972.jpg,330.1887446138007
2973.jpg,334.4117971826944
2974.jpg,317.41867825818383
2975.jpg,221.20032338694446
2976.jpg,377.53066863844424
2977.jpg,540.0197823902706
2978.jpg,756.3328297542611
2979.jpg,877.9450925389727
2980.jpg,1374.4620006057946
2981.jpg,285.51528657807467
2982.jpg,1044.5256426773892
2983.jpg,462.43563772084855
2984.jpg,1149.409761340474
2985.jpg,579.6273096274936
2986.jpg,197.60316078530013
2987.jpg,208.14206442217346
2988.jpg,192.79564204710658
2989.jpg,227.63604195781338
2990.jpg,206.67269153681147
2991.jpg,221.34109074730515
2992.jpg,227.64667758522324
2993.jpg,213.629674234448
2994.jpg,239.4350228308429
2995.jpg,207.54034610258097
2996.jpg,262.7440150229527
2997.jpg,224.2882561297862
2998.jpg,293.14614576740075
2999.jpg,349.9388137604685
3000.jpg,224.88917007827317
3001.jpg,319.2970217352826
3002.jpg,319.22309380965703
3003.jpg,307.4923978935848
3004.jpg,307.4586166006628
3005.jpg,267.40517295294626
3006.jpg,267.3954688341179
3007.jpg,247.5188892718771
3008.jpg,247.51888927188818
3009.jpg,553.2037092527456
3010.jpg,553.2037092527578
3011.jpg,373.2069532832352
3012.jpg,373.21485345215143
3013.jpg,343.54651340971435
3014.jpg,343.5465134097202
3015.jpg,294.73759919882536
3016.jpg,294.9013965938032
3017.jpg,489.86051759046575
3018.jpg,484.33154533189264
3019.jpg,447.77423477710795
3020.jpg,447.77423477710505
3021.jpg,276.00760048670077
3022.jpg,276.00760048670514
3023.jpg,145.55216219046613
3024.jpg,279.2211216644034
3025.jpg,323.1878071253585
3026.jpg,374.83888437694196
3027.jpg,323.9367268377702
3028.jpg,293.89480641236366
3029.jpg,512.1580694081362
3030.jpg,276.1462328000025
3031.jpg,285.6289043101902
3032.jpg,359.1281470701259
3033.jpg,425.6075682586168
3034.jpg,282.1882284125763
3035.jpg,219.28507641301357
3036.jpg,284.80378093175716
3037.jpg,270.7836548918959
3038.jpg,3790.7680846199046
3039.jpg,910.7532101271725
3040.jpg,930.5422648090748
3041.jpg,335.1962070154164
3042.jpg,357.22999825999136
3043.jpg,375.7228724522796
3044.jpg,430.8725713976492
3045.jpg,240.50966137984528
3046.jpg,260.4851839318784
3047.jpg,761.8476173864705
3048.jpg,331.0752147056237
3049.jpg,329.3488333535018
3050.jpg,389.48296478234175
3051.jpg,349.86501516757124
3052.jpg,316.2503386716376
3053.jpg,301.85230317787574
3054.jpg,675.6830689551191
3055.jpg,304.29770125008724
3056.jpg,328.90625610560005
3057.jpg,216.2105195889185
3058.jpg,268.9935909079418
3059.jpg,306.2450164573221
3060.jpg,293.30001192224705
3061.jpg,317.23082258773314
3062.jpg,236.67490912527197
3063.jpg,281.20421231365447
3064.jpg,221.1205758524517
3065.jpg,193.30879449190132
3066.jpg,190.82428935507133
3067.jpg,226.61550105635408
3068.jpg,296.9807088523166
3069.jpg,879.013899520542
3070.jpg,247.59451421635083
3071.jpg,1175.743275471821
3072.jpg,702.4082384324806
3073.jpg,2958.789355291022
3074.jpg,2958.7893552910223
3075.jpg,256.69700754148846
3076.jpg,238.37556390637914
3077.jpg,240.90349435303227
3078.jpg,229.25259872510588
3079.jpg,255.19315619036658
3080.jpg,313.65749335596223
3081.jpg,378.8310145986625
3082.jpg,245.45951179834952
3083.jpg,237.55110295759448
